"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"03/10/2024";"0400";"15,2";"15,5";"15,2";"";"";"";"";"";"";"937,5";"937,6";"937,4";"4,9";"144,0";"8,8";"";"0,0"
"03/10/2024";"0500";"14,7";"15,3";"14,7";"";"";"";"";"";"";"937,1";"937,5";"937,0";"4,5";"132,0";"9,9";"";"0,0"
"03/10/2024";"0600";"14,4";"14,7";"14,3";"";"";"";"";"";"";"937,1";"937,1";"936,9";"5,4";"137,0";"8,6";"";"0,0"
"03/10/2024";"0700";"13,8";"14,4";"13,8";"";"";"";"";"";"";"937,8";"937,8";"937,1";"5,0";"143,0";"8,4";"";"0,0"
"03/10/2024";"0800";"13,6";"13,8";"13,6";"";"";"";"";"";"";"938,2";"938,2";"937,6";"5,1";"138,0";"8,7";"";"0,0"
"03/10/2024";"0900";"13,5";"13,6";"13,4";"";"";"";"";"";"";"938,9";"938,9";"938,2";"4,5";"143,0";"9,6";"";"0,0"
"03/10/2024";"1000";"13,1";"13,5";"13,0";"";"";"";"";"";"";"939,9";"939,9";"938,9";"6,8";"135,0";"10,4";"38,00";"0,0"
"03/10/2024";"1100";"13,7";"13,8";"13,1";"";"";"";"";"";"";"940,4";"940,4";"939,9";"8,5";"131,0";"13,4";"582,70";"0,0"
"03/10/2024";"1200";"14,3";"14,9";"13,7";"";"";"";"";"";"";"941,1";"941,2";"940,3";"7,2";"127,0";"13,5";"1485,00";"0,0"
"03/10/2024";"1300";"16,1";"16,2";"14,3";"";"";"";"";"";"";"941,4";"941,4";"941,0";"6,2";"113,0";"10,5";"2220,90";"0,0"
"03/10/2024";"1400";"18,0";"18,3";"15,8";"";"";"";"";"";"";"941,1";"941,4";"941,0";"5,0";"122,0";"9,8";"3010,20";"0,0"
"03/10/2024";"1500";"18,8";"19,0";"17,3";"";"";"";"";"";"";"940,6";"941,3";"940,6";"4,3";"134,0";"9,1";"3429,10";"0,0"
"03/10/2024";"1600";"19,8";"19,8";"18,5";"";"";"";"";"";"";"940,3";"940,7";"940,3";"4,5";"128,0";"7,9";"3482,00";"0,0"
"03/10/2024";"1700";"20,4";"21,0";"19,3";"";"";"";"";"";"";"939,8";"940,4";"939,8";"5,6";"139,0";"8,7";"3421,10";"0,0"
"03/10/2024";"1800";"20,0";"20,8";"19,7";"";"";"";"";"";"";"939,2";"939,8";"939,2";"5,3";"132,0";"9,4";"2220,60";"0,0"
"03/10/2024";"1900";"20,3";"20,9";"19,6";"";"";"";"";"";"";"938,6";"939,2";"938,6";"6,1";"134,0";"9,2";"1961,90";"0,0"
"03/10/2024";"2000";"19,6";"20,8";"19,6";"";"";"";"";"";"";"939,2";"939,2";"938,5";"5,2";"156,0";"10,1";"1352,30";"0,0"
"03/10/2024";"2100";"18,7";"19,7";"18,7";"";"";"";"";"";"";"939,6";"939,6";"939,0";"4,7";"123,0";"8,8";"449,70";"0,0"
"03/10/2024";"2200";"18,2";"18,7";"18,2";"";"";"";"";"";"";"939,8";"939,9";"939,5";"4,7";"127,0";"8,6";"21,60";"0,0"
"03/10/2024";"2300";"17,2";"18,2";"17,2";"";"";"";"";"";"";"940,2";"940,2";"939,8";"5,7";"142,0";"10,1";"";"0,0"
"04/10/2024";"0000";"16,7";"17,2";"16,6";"";"";"";"";"";"";"940,7";"940,7";"940,1";"5,9";"132,0";"10,2";"";"0,0"
"04/10/2024";"0100";"16,0";"16,7";"15,9";"";"";"";"";"";"";"940,9";"941,1";"940,7";"4,6";"120,0";"11,3";"";"0,0"
"04/10/2024";"0200";"15,5";"16,0";"15,5";"";"";"";"";"";"";"940,6";"941,0";"940,6";"5,3";"118,0";"9,3";"";"0,0"
"04/10/2024";"0300";"15,0";"15,5";"15,0";"";"";"";"";"";"";"940,2";"940,6";"940,2";"5,8";"109,0";"9,3";"";"0,0"
"04/10/2024";"0400";"14,8";"15,1";"14,8";"";"";"";"";"";"";"940,2";"940,4";"940,1";"5,1";"113,0";"8,3";"";"0,0"
"04/10/2024";"0500";"14,6";"14,8";"14,6";"";"";"";"";"";"";"939,8";"940,2";"939,8";"4,6";"112,0";"8,2";"";"0,0"
"04/10/2024";"0600";"14,4";"14,7";"14,3";"";"";"";"";"";"";"939,5";"939,9";"939,5";"2,3";"122,0";"6,7";"";"0,0"
"04/10/2024";"0700";"14,6";"14,7";"14,1";"";"";"";"";"";"";"939,1";"939,5";"939,1";"3,1";"83,0";"5,7";"";"0,0"
"04/10/2024";"0800";"14,4";"14,8";"14,4";"";"";"";"";"";"";"939,3";"939,3";"939,0";"3,4";"87,0";"5,6";"";"0,0"
"04/10/2024";"0900";"13,9";"14,5";"13,8";"";"";"";"";"";"";"940,2";"940,2";"939,2";"1,2";"133,0";"5,4";"";"0,0"
"04/10/2024";"1000";"14,3";"14,3";"13,5";"";"";"";"";"";"";"941,0";"941,0";"940,2";"3,2";"119,0";"5,2";"182,30";"0,0"
"04/10/2024";"1100";"15,7";"15,7";"14,3";"";"";"";"";"";"";"941,3";"941,3";"941,0";"5,2";"116,0";"7,9";"922,70";"0,0"
"04/10/2024";"1200";"17,0";"17,7";"15,7";"";"";"";"";"";"";"941,5";"941,7";"941,3";"5,7";"115,0";"7,9";"1827,30";"0,0"
"04/10/2024";"1300";"19,0";"19,3";"17,0";"";"";"";"";"";"";"941,5";"941,7";"941,5";"4,6";"133,0";"7,9";"2617,50";"0,0"
"04/10/2024";"1400";"20,6";"20,9";"18,8";"";"";"";"";"";"";"941,4";"941,6";"941,4";"3,4";"111,0";"7,6";"3183,00";"0,0"
"04/10/2024";"1500";"21,9";"22,5";"20,5";"";"";"";"";"";"";"941,1";"941,4";"941,1";"3,7";"122,0";"7,5";"3509,80";"0,0"
"04/10/2024";"1600";"22,6";"23,3";"21,6";"";"";"";"";"";"";"940,6";"941,1";"940,6";"3,6";"178,0";"6,7";"3602,10";"0,0"
"04/10/2024";"1700";"23,9";"24,6";"22,6";"";"";"";"";"";"";"940,2";"940,6";"940,2";"2,6";"114,0";"6,1";"3411,50";"0,0"
"04/10/2024";"1800";"24,5";"25,4";"23,7";"";"";"";"";"";"";"939,6";"940,2";"939,6";"3,7";"186,0";"6,1";"2997,50";"0,0"
"04/10/2024";"1900";"25,0";"25,7";"24,3";"";"";"";"";"";"";"939,4";"939,6";"939,3";"3,2";"158,0";"5,8";"2374,50";"0,0"
"04/10/2024";"2000";"24,2";"25,4";"24,2";"";"";"";"";"";"";"939,3";"939,4";"939,2";"4,6";"129,0";"7,7";"1560,90";"0,0"
"04/10/2024";"2100";"23,2";"24,3";"23,1";"";"";"";"";"";"";"939,2";"939,3";"939,1";"3,8";"136,0";"8,0";"618,50";"0,0"
"04/10/2024";"2200";"21,9";"23,3";"21,9";"";"";"";"";"";"";"939,5";"939,5";"939,2";"3,3";"110,0";"7,3";"64,10";"0,0"
"04/10/2024";"2300";"21,1";"21,9";"21,1";"";"";"";"";"";"";"939,7";"939,7";"939,4";"3,4";"113,0";"5,9";"";"0,0"
"05/10/2024";"0000";"20,0";"21,4";"19,8";"";"";"";"";"";"";"940,0";"940,0";"939,7";"3,5";"109,0";"8,1";"";"0,0"
"05/10/2024";"0100";"18,1";"20,0";"18,1";"";"";"";"";"";"";"940,4";"940,4";"940,0";"4,4";"84,0";"7,1";"";"0,0"
"05/10/2024";"0200";"16,7";"18,1";"16,7";"";"";"";"";"";"";"940,4";"940,5";"940,4";"5,2";"82,0";"8,4";"";"0,0"
"05/10/2024";"0300";"15,8";"16,7";"15,7";"";"";"";"";"";"";"939,6";"940,4";"939,6";"6,1";"96,0";"9,1";"";"0,0"
"05/10/2024";"0400";"15,2";"15,8";"15,2";"";"";"";"";"";"";"939,5";"939,7";"939,4";"5,6";"111,0";"8,9";"";"0,0"
"05/10/2024";"0500";"14,4";"15,2";"14,4";"";"";"";"";"";"";"939,3";"939,6";"939,3";"4,0";"106,0";"8,7";"";"0,0"
"05/10/2024";"0600";"13,9";"14,4";"13,9";"";"";"";"";"";"";"938,9";"939,3";"938,9";"4,2";"101,0";"7,4";"";"0,0"
"05/10/2024";"0700";"13,6";"13,9";"13,6";"";"";"";"";"";"";"938,8";"938,9";"938,6";"4,5";"96,0";"6,8";"";"0,0"
"05/10/2024";"0800";"13,1";"13,7";"13,0";"";"";"";"";"";"";"939,2";"939,2";"938,7";"2,4";"81,0";"6,2";"";"0,0"
"05/10/2024";"0900";"12,8";"13,3";"12,8";"";"";"";"";"";"";"939,5";"939,5";"939,1";"4,5";"95,0";"6,1";"";"0,0"
"05/10/2024";"1000";"13,9";"13,9";"12,7";"";"";"";"";"";"";"940,1";"940,1";"939,4";"3,5";"81,0";"7,0";"210,50";"0,0"
"05/10/2024";"1100";"15,1";"15,3";"13,9";"";"";"";"";"";"";"940,6";"940,6";"940,1";"5,0";"91,0";"8,0";"987,70";"0,0"
"05/10/2024";"1200";"17,4";"17,4";"15,1";"";"";"";"";"";"";"940,8";"940,9";"940,6";"3,6";"75,0";"7,1";"1892,50";"0,0"
"05/10/2024";"1300";"19,7";"20,0";"17,5";"";"";"";"";"";"";"940,9";"940,9";"940,7";"2,2";"82,0";"5,8";"2659,30";"0,0"
"05/10/2024";"1400";"22,8";"22,8";"19,6";"";"";"";"";"";"";"940,9";"941,2";"940,9";"1,1";"69,0";"5,2";"3204,10";"0,0"
"05/10/2024";"1500";"24,1";"24,6";"22,8";"";"";"";"";"";"";"940,5";"940,9";"940,5";"2,1";"181,0";"4,2";"3525,50";"0,0"
"05/10/2024";"1600";"26,4";"26,5";"24,1";"";"";"";"";"";"";"939,9";"940,5";"939,9";"1,5";"27,0";"6,0";"3572,70";"0,0"
"05/10/2024";"1700";"26,9";"27,6";"25,8";"";"";"";"";"";"";"939,1";"939,9";"939,1";"2,7";"253,0";"6,6";"3436,50";"0,0"
"05/10/2024";"1800";"27,4";"28,2";"26,5";"";"";"";"";"";"";"938,3";"939,1";"938,3";"2,2";"160,0";"5,7";"2993,60";"0,0"
"05/10/2024";"1900";"26,9";"28,1";"26,8";"";"";"";"";"";"";"937,8";"938,3";"937,8";"3,2";"201,0";"6,2";"2339,40";"0,0"
"05/10/2024";"2000";"26,6";"27,6";"26,5";"";"";"";"";"";"";"937,6";"937,9";"937,6";"2,9";"163,0";"6,2";"1539,00";"0,0"
"05/10/2024";"2100";"25,0";"26,8";"24,8";"";"";"";"";"";"";"937,6";"937,6";"937,5";"3,0";"122,0";"5,3";"569,90";"0,0"
"05/10/2024";"2200";"23,2";"25,0";"22,9";"";"";"";"";"";"";"937,9";"937,9";"937,6";"3,1";"110,0";"5,3";"48,30";"0,0"
"05/10/2024";"2300";"22,4";"23,3";"22,4";"";"";"";"";"";"";"938,5";"938,5";"937,9";"3,2";"107,0";"5,4";"";"0,0"
"06/10/2024";"0000";"21,8";"22,7";"21,6";"";"";"";"";"";"";"938,8";"938,8";"938,5";"4,0";"107,0";"5,6";"";"0,0"
"06/10/2024";"0100";"20,4";"21,9";"20,4";"";"";"";"";"";"";"939,0";"939,1";"938,8";"2,1";"108,0";"5,3";"";"0,0"
"06/10/2024";"0200";"20,2";"21,0";"20,1";"";"";"";"";"";"";"938,9";"939,1";"938,9";"2,3";"74,0";"4,0";"";"0,0"
"06/10/2024";"0300";"19,6";"20,3";"19,6";"";"";"";"";"";"";"938,2";"938,9";"938,2";"2,9";"80,0";"4,4";"";"0,0"
"06/10/2024";"0400";"19,3";"19,9";"19,1";"";"";"";"";"";"";"937,7";"938,2";"937,7";"2,9";"61,0";"4,9";"";"0,0"
"06/10/2024";"0500";"19,0";"19,4";"18,7";"";"";"";"";"";"";"937,7";"937,9";"937,6";"4,1";"86,0";"5,3";"";"0,0"
"06/10/2024";"0600";"18,1";"19,1";"18,0";"";"";"";"";"";"";"937,4";"937,7";"937,3";"2,5";"79,0";"6,0";"";"0,0"
"06/10/2024";"0700";"17,1";"18,1";"17,0";"";"";"";"";"";"";"937,8";"937,8";"937,4";"4,0";"87,0";"5,4";"";"0,0"
"06/10/2024";"0800";"17,2";"17,3";"17,0";"";"";"";"";"";"";"937,2";"937,8";"937,1";"4,9";"81,0";"6,6";"";"0,0"
"06/10/2024";"0900";"16,7";"17,4";"16,1";"";"";"";"";"";"";"938,1";"938,1";"937,2";"2,9";"109,0";"6,4";"";"0,0"
"06/10/2024";"1000";"16,8";"17,1";"16,4";"";"";"";"";"";"";"938,5";"938,5";"938,1";"4,9";"94,0";"6,5";"131,40";"0,0"
"06/10/2024";"1100";"18,1";"18,2";"16,8";"";"";"";"";"";"";"939,0";"939,1";"938,5";"4,5";"97,0";"6,6";"713,00";"0,0"
"06/10/2024";"1200";"20,6";"20,7";"18,1";"";"";"";"";"";"";"938,5";"939,0";"938,5";"4,2";"86,0";"6,2";"1554,20";"0,0"
"06/10/2024";"1300";"23,4";"23,6";"20,5";"";"";"";"";"";"";"938,3";"938,6";"938,3";"3,2";"74,0";"6,7";"2277,10";"0,0"
